State,District,Subdistrict,City,City_Regiotype,Pincode,Locality,Sublocality,Sublocality_ID,Search Terms
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Shiv Nagar,   D N Nagar",119,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"ESIC Nagar,   D N Nagar",123,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mithun Garden,1449,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Anand Nagar,1019,"Blackberrys, Allen Solly, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400102,Jogeshwari West,Adarsh Nagar,1082,"Pierre Cardin, Being Human "
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Aram Nagar,   Versova",1346,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Chuim,306,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Carter Road,1445,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Chimbai village,1451,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Chimbai village,1451,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,"Blackberrys, Allen Solly, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Milat Nagar,991,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Milat Nagar,991,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,"Pierre Cardin, Being Human "
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Four Bungalows,449,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Ranwar,1285,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Aram Nagar,   Versova",1346,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Aram Nagar,   Versova",1346,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,SV Patel Nagar,1427,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Joggers Park,1447,"Blackberrys, Allen Solly, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,SV Patel Nagar,1427,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,SV Patel Nagar,1427,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Bharat Nagar,   Versova",1162,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Bharat Nagar,   Versova",1162,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Shirley,431,"Blackberrys, Allen Solly, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Joggers Park,1447,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Aram Nagar,   Versova",1346,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Model Town,1084,"Pierre Cardin, Being Human "
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Bharat Nagar,   Versova",1162,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Model Town,1084,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Ratan Nagar,   Four Bungalows",939,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400049,Juhu,Mora Gaon,1164,"Blackberrys, Allen Solly, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Union Park,894,"Pierre Cardin, Being Human "
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Ratan Nagar,   Four Bungalows",939,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Bharat Nagar,   Versova",1162,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Pali Hills,Danda,309,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Union Park,894,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,SV Patel Nagar,1427,"Blackberrys, Allen Solly, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,SV Patel Nagar,1427,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mudran Press   Colony,872,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Old Khar West,Koliwada,743,"Pierre Cardin, Being Human "
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Union Park,894,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Ranwar,1285,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,SV Patel Nagar,1427,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Aram Nagar,   Versova",1346,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Ratan Nagar,   Four Bungalows",939,"Blackberrys, Allen Solly, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Bharat Nagar,   Versova",1162,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400049,Juhu,Mora Gaon,1164,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,"Blackberrys, Allen Solly, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Ratan Nagar,   Four Bungalows",939,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Old Khar West,Danda Village,679,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Hanuman Nagar,749,"Pierre Cardin, Being Human "
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Shirley,431,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Four Bungalows,449,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Shastri Nagar,1057,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"ESIC Nagar,   D N Nagar",123,"Blackberrys, Allen Solly, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Four Bungalows,449,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Auxilium Convent,1466,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Auxilium Convent,1466,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,ONGC Colony,608,"Blackberrys, Allen Solly, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400102,Jogeshwari West,Adarsh Nagar,1082,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mhada Colony,1177,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Shanti Nagar,   D N Nagar",570,"Pierre Cardin, Being Human "
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,D Monte Park,1452,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Vaidya Nagar,112,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Ranwar,1285,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Anand Nagar,1019,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Shastri Nagar,1057,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Ranwar,1285,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Highland Park,885,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Highland Park,885,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Shastri Nagar,1057,"Blackberrys, Allen Solly, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Madhuban Colony,   D N Nagar",257,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"New LIC Colony,   D N Nagar",43,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Khar West,Pali Village,1325,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Ranwar,1285,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Almeida Park,1448,"Blackberrys, Allen Solly, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Anand Nagar,1019,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Phase D,   Shastri Nagar",656,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400058,Andheri West,"Sahakar Nagar,   Azad Nagar",181,"Pierre Cardin, Being Human "
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Vaidya Nagar,112,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Santosh Nagar,993,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400102,Jogeshwari West,Shastri Nagar,1112,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Shirley,431,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Ranwar,1285,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mhada Colony,1177,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Industrial   Area,1183,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Madhuban Colony,   D N Nagar",257,"Blackberrys, Allen Solly, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Auxilium Convent,1466,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,D Monte Park,1452,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mhada Colony,1177,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Jeevan Nagar,   Azad Nagar",244,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400058,Andheri West,"Sahakar Nagar,   Azad Nagar",181,"Blackberrys, Allen Solly, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Shanti Nagar,   D N Nagar",570,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Shitladevi   Chawl, D N Nagar",99,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Almeida Park,1448,"Pierre Cardin, Being Human "
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mithun Garden,1449,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Almeida Park,1448,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Veer Desai   Industrial Estate,1281,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Mhada Colony,   Azad Nagar",287,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mithun Garden,1449,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra Talao,1446,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bhabh Hospital area,1450,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Reclamation,1077,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Veer Desai   Industrial Estate,1281,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Mhada Colony,   Azad Nagar",287,"Being Human, Pierre Cardin, Mexx"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Patkar Blocks,254,"Blackberrys, Allen Solly, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Santosh Nagar,993,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Patkar Blocks,254,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra rAILWAY STATION,1468,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Veer Desai   Industrial Estate,1281,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400058,Andheri West,Azad Nagar,863,"Blackberrys, Allen Solly, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Khar West,Pali Village,1325,"Mexx, Van Heusen, Titan"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400058,Jogeshwari West,Prathmesh   Complex,1139,"Allen Solly, Titan, Pierre Cardin"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Santosh Nagar,993,"Pierre Cardin, Being Human "
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra rAILWAY STATION,1468,"Being Human, Pierre Cardin, Mexx"
